playerID,AB,H,AVE
hintoch01,3968,1048,0.2641129032
hintojo01,13,1,0.07692307692
hintori01,7,1,0.1428571429
hinzoto01,274,68,0.2481751825
hiranyo01,1,0,0
hirshja01,50,3,0.06
hiserge01,263,53,0.2015209125
hislela01,4205,1146,0.2725326992
hisneha01,2,1,0.5
hitchbi01,2249,547,0.2432192085
hitchji01,76,13,0.1710526316
hitchst01,210,19,0.09047619048
hittbr01,1,0,0
hittlll01,41,5,0.1219512195
hittro01,56,10,0.1785714286
hoagmy01,3147,854,0.2713695583
hoakdo01,4322,1144,0.2646922721
hobaued01,55,7,0.1272727273
hobbigl01,398,52,0.1306532663
hobbsbi01,15,2,0.1333333333
hoblidi01,4706,1310,0.2783680408
hobsobu01,2556,634,0.2480438185
hochelu01,16,1,0.0625
hochha01,33,4,0.1212121212
hocked01,10,1,0.1
hockege01,25,5,0.2
hockeor01,2165,598,0.2762124711
hockide01,2358,591,0.2506361323
hodapjo01,2826,880,0.3113941967
hoderme01,294,74,0.2517006803
hodesch01,273,63,0.2307692308
hodgebe01,11,2,0.1818181818
hodgegi01,7030,1921,0.273257468
hodgego01,83,17,0.2048192771
hodgero01,1426,342,0.2398316971
hodgesh01,116,29,0.25
hodgetr01,8,0,0
hodgira01,1689,481,0.2847838958
hodgspa01,41,9,0.2195121951
hodkeel01,2,0,0
hodnech01,69,14,0.2028985507
hodsoge01,35,3,0.08571428571
hoeftbi01,531,107,0.2015065913
hoelsar01,952,225,0.2363445378
hoernjo01,59,6,0.1016949153
hoersle01,91,14,0.1538461538
hoeslj01,308,73,0.237012987
hoeyja01,500,116,0.232
hoffch01,30,6,0.2
hoffebi01,560,128,0.2285714286
hoffest01,408,88,0.2156862745
hoffmbi01,1,0,0
hoffmda01,2981,762,0.2556189198
hoffmdu01,337,87,0.2581602374
hoffmfr01,39,6,0.1538461538
hoffmgl01,2163,524,0.2422561258
hoffmgu01,60,6,0.1
hoffmhi01,6,0,0
hoffmiz01,116,27,0.2327586207
hoffmja01,26,4,0.1538461538
hoffmje01,188,58,0.3085106383
hoffmje02,41,3,0.07317073171
hoffmjo01,21,3,0.1428571429
hoffmla01,22,7,0.3181818182
hoffmra01,19,1,0.05263157895
hoffmte01,13,2,0.1538461538
hoffmtr01,34,4,0.1176470588
hoffojo01,42,11,0.2619047619
hoffpja01,46,10,0.2173913043
hoffpmi01,359,90,0.2506963788
hofmabo01,670,166,0.247761194
hofmafr01,1000,247,0.247
hofmaso01,4072,1095,0.2689096267
hoganed01,3,1,0.3333333333
hoganed02,426,88,0.20657277
hogange01,4,0,0
hoganha01,4,0,0
hoganke01,3,0,0
hoganma01,141,34,0.2411347518
hogansh01,3180,939,0.2952830189
hoganwi01,822,194,0.2360097324
hoggbe01,1,0,0
hoggbi01,242,28,0.1157024793
hoggbr01,162,40,0.2469135802
hogrige01,460,117,0.2543478261
hogsech01,403,91,0.2258064516
hoguebo01,73,17,0.2328767123
hogueca01,32,6,0.1875
hohmabi01,18,5,0.2777777778
hohnhed01,117,31,0.264957265
hoilech01,2820,739,0.2620567376
holadbr01,556,130,0.2338129496
holbeaa01,30,6,0.2
holbebi01,2335,486,0.208137045
holbera01,202,45,0.2227722772
holbowa01,6,2,0.3333333333
holbrsa01,135,35,0.2592592593
holcoke01,106,19,0.179245283
holdebi01,246,52,0.2113821138
holdejo01,24,2,0.08333333333
holdsfr01,13,1,0.07692307692
holdsji01,1484,432,0.2911051213
holkewa01,4456,1278,0.2868043088
hollaal01,72,6,0.08333333333
hollabi01,4,1,0.25
hollade01,68,5,0.07352941176
holladu01,315,86,0.273015873
hollamu01,6,2,0.3333333333
hollato01,3191,871,0.2729551865
hollawi01,143,27,0.1888111888
holleed01,196,31,0.1581632653
hollega01,6,1,0.1666666667
hollial01,525,103,0.1961904762
hollibo01,31,3,0.09677419355
hollibu01,3658,1141,0.3119190815
hollica01,50,13,0.26
hollida01,3346,870,0.2600119546
hollida02,712,172,0.2415730337
holliho01,261,69,0.2643678161
hollijo01,3,0,0
hollima01,7009,2096,0.2990440862
hollimi01,23,6,0.2608695652
hollmst01,265,67,0.2528301887
hollobo01,19,2,0.1052631579
holloch01,2936,894,0.3044959128
holloji01,1,1,1
holloke01,378,63,0.1666666667
hollyed01,971,224,0.2306900103
holmabr01,37,4,0.1081081081
holmaga01,116,30,0.2586206897
holmasc01,32,7,0.21875
holmbda01,14,1,0.07142857143
holmbi01,282,44,0.1560283688
holmecl01,6,0,0
holmeda01,28,3,0.1071428571
holmedu01,3605,1014,0.2812760055
holmedu02,27,5,0.1851851852
holmefr01,3,1,0.3333333333
holmeji01,18,4,0.2222222222
holmeto01,4992,1507,0.3018830128
holmst01,108,26,0.2407407407
holmwa01,1493,410,0.2746148694
holshhe01,16,2,0.125
holtbr01,1778,475,0.2671541057
holtch01,177,16,0.09039548023
holtji01,1616,428,0.2648514851
holtobr01,20,1,0.05
holtre01,88,24,0.2727272727
holtro01,6,1,0.1666666667
holtty01,281,64,0.2277580071
holtzke01,607,99,0.1630971993
holtzmi01,3,0,0
holzema01,1,0,0
honanma01,15,2,0.1333333333
honeyri01,182,24,0.1318681319
hoodab01,21,6,0.2857142857
hoodde01,25,6,0.24
hooddo01,20,4,0.2
hoodwa01,80,19,0.2375
hookch01,5,1,0.2
hookebu01,4,0,0
hookja01,225,34,0.1511111111
hooksal01,44,10,0.2272727273
hoopebo01,187,31,0.1657754011
hoopeha01,8785,2466,0.2807057484
hoopeke01,8,1,0.125
hoopemi01,14,3,0.2142857143
hootobu01,748,92,0.1229946524
hoovebu01,525,151,0.2876190476
hoovech01,268,67,0.25
hoovejo01,1238,301,0.2431340872
hoovepa01,100,25,0.25
hopejo01,21,3,0.1428571429
hopkibu01,44,6,0.1363636364
hopkido01,6,1,0.1666666667
hopkiga01,1219,324,0.2657916325
hopkima01,379,80,0.2110817942
hopkimi01,2,2,1
hopkipa01,6,2,0.3333333333
hoppebi01,13,4,0.3076923077
hoppele01,4,0,0
hoppeno01,396,125,0.3156565657
hoppjo01,4260,1262,0.2962441315
horanjo01,68,6,0.08823529412
horansh01,31,9,0.2903225806
horgajo01,4,1,0.25
horlejo01,618,83,0.1343042071
hornebo01,3777,1047,0.2772041303
horneja01,6,1,0.1666666667
hornetr01,5,2,0.4
hornsa01,1040,250,0.2403846154
hornsro01,8173,2930,0.3584974917
hornujo01,4784,1230,0.2571070234
horseha01,2,0,0
horstje01,1,1,1
horstos01,52,10,0.1923076923
hortoel01,11,1,0.09090909091
hortori01,110,12,0.1090909091
hortoto01,2228,597,0.2679533214
hortowi01,7298,1993,0.2730885174
horwibr01,36,8,0.2222222222
hoseydw01,146,40,0.2739726027
hoseyst01,58,15,0.2586206897
hoskida01,66,15,0.2272727273
hoskirh01,728,181,0.2486263736
hosleti01,368,79,0.214673913
hosmeer01,4604,1287,0.2795395308
hostech01,309,86,0.2783171521
hosteda01,818,187,0.228606357
hostge01,7,0,0
hotalpe01,3492,931,0.2666093929
hottmke01,16,2,0.125
houckby01,175,20,0.1142857143
houcksa01,2659,666,0.2504701015
houghch01,226,33,0.1460176991
houkra01,158,43,0.2721518987
houltdj01,30,3,0.1
housebe01,472,126,0.2669491525
housech01,310,74,0.2387096774
housech02,579,145,0.2504317789
houseed01,43,9,0.2093023256
housefr01,4,1,0.25
housefr02,10,0,0
housefr03,1994,494,0.2477432297
housejo01,293,74,0.252559727
housejo02,7,1,0.1428571429
housejr01,60,10,0.1666666667
housepa02,1326,313,0.2360482655
housetj01,2,0,0
houseto01,35,9,0.2571428571
housiwa01,24,5,0.2083333333
houstty01,1805,479,0.2653739612
houttar01,513,99,0.1929824561
houtzle01,17,4,0.2352941176
hovlest01,1019,263,0.2580961727
hovlied01,10,1,0.1
hovlijo01,15,1,0.06666666667
howarbe01,18,1,0.05555555556
howarbr01,147,17,0.1156462585
howarch01,32,6,0.1875
howarda01,36,8,0.2222222222
howarda02,1583,362,0.228679722
howarde01,1833,482,0.2629569013
howardo01,217,46,0.2119815668
howarel01,5363,1471,0.2742867798
howarfr01,6488,1774,0.2734278668
howariv01,818,191,0.2334963325
howarji01,226,49,0.2168141593
howarla01,365,86,0.2356164384
howarle01,5,0,0
howarma01,54,11,0.2037037037
howarmi01,66,12,0.1818181818
howarpa01,15,3,0.2
howarry01,5707,1475,0.2584545295
howarst01,52,12,0.2307692308
howarth01,2483,655,0.2637937978
howarwi01,1068,267,0.25
howear01,2626,682,0.2597105864
howeldi01,74,18,0.2432432432
howeldi02,910,224,0.2461538462
howele01,8,1,0.125
howelha01,1394,302,0.2166427547
howelja01,9,0,0
howelja02,2639,632,0.2394846533
howeljp01,13,2,0.1538461538
howelke01,114,9,0.07894736842
howelpa01,75,14,0.1866666667
howelre01,7,2,0.2857142857
howelro02,3791,991,0.2614085993
howerbi01,650,178,0.2738461538
howesh01,69,14,0.2028985507
howest01,27,2,0.07407407407
howitda01,242,47,0.194214876
howleda01,32,4,0.125
howrybo01,5,1,0.2
howsedi01,2483,617,0.2484897302
hoydu01,7115,2048,0.2878425861
hoyinja01,118,26,0.2203389831
hoytja01,1,0,0
hoytla01,110,10,0.09090909091
hoytwa01,1287,255,0.1981351981
hraboal01,56,8,0.1428571429
hrbekke01,6192,1749,0.2824612403
hriniwa01,99,25,0.2525252525
hubbaal01,6,2,0.3333333333
hubbagl01,4441,1084,0.2440891691
hubbami01,192,32,0.1666666667
hubbatr01,762,196,0.2572178478
hubbebi01,308,53,0.1720779221
hubbeca01,1288,246,0.1909937888
hubbske01,1255,310,0.2470119522
hubercl01,854,225,0.2634660422
huberju01,161,36,0.2236024845
huberot01,22,6,0.2727272727
huch01,193,34,0.1761658031
huckake01,427,95,0.2224824356
hucklea01,3,0,0
hudekjo01,5,1,0.2
hudgeda01,7,1,0.1428571429
hudgeji01,39,11,0.2820512821
hudlere01,1767,461,0.2608941709
hudliwi01,894,180,0.2013422819
hudsoch02,210,20,0.09523809524
hudsoda01,108,24,0.2222222222
hudsoda02,1,0,0
hudsoha01,1,0,0
hudsojo01,1169,283,0.2420872541
hudsojo03,12,2,0.1666666667
hudsoky01,28,4,0.1428571429
hudsolu01,41,10,0.243902439
hudsona01,446,110,0.2466367713
hudsoor01,4825,1319,0.2733678756
hudsosi01,746,164,0.2198391421
hudsoti01,613,98,0.1598694943
huelsfr01,824,213,0.2584951456
huenkal01,1,0,0
huffau01,6104,1699,0.2783420708
huffda01,8,1,0.125
huffmbe01,176,48,0.2727272727
huffmch01,32,7,0.21875
huffmi01,801,198,0.2471910112
huggimi01,5558,1474,0.2652033105
hughebi01,65,9,0.1384615385
hughebo01,319,76,0.2382445141
hughedi01,98,12,0.1224489796
hugheed01,21,4,0.1904761905
hugheja01,453,99,0.2185430464
hugheja02,6,0,0
hugheji01,386,59,0.1528497409
hugheji02,53,9,0.1698113208
hughejo01,3,0,0
hugheke01,201,41,0.2039800995
hughelu01,317,69,0.2176656151
hughemi01,249,34,0.1365461847
hugheph01,18,0,0
hugherh01,47,10,0.2127659574
hughero01,2582,705,0.2730441518
hughete01,86,18,0.2093023256
hugheto01,958,190,0.1983298539
hugheto02,285,37,0.1298245614
hugheto03,59,22,0.3728813559
hugheto04,213,25,0.117370892
hugheto05,1,0,0
hughetr01,1,1,1
hugheve01,1,0,0
hughste01,447,53,0.1185682327
huhnem01,560,128,0.2285714286
hulenbi01,407,100,0.2457002457
huletti01,2128,529,0.2485902256
hulettu01,67,13,0.1940298507
hulihha01,13,2,0.1538461538
hulseda01,1265,336,0.2656126482
hulswru01,2230,564,0.2529147982
hulveha01,2,1,0.5
humbeph01,11,1,0.09090909091
humeto01,184,22,0.1195652174
hummejo01,3906,991,0.2537122376
hummeti01,194,43,0.2216494845
humphal01,27,5,0.1851851852
humphbe01,247,46,0.1862348178
humphbo01,61,8,0.131147541
humphjo01,364,52,0.1428571429
humphjo02,329,63,0.1914893617
humphmi01,85,15,0.1764705882
humphte01,1055,223,0.2113744076
hundlni01,3027,752,0.2484307896
hundlra01,3442,813,0.2361998838
hundlto01,3769,883,0.2342796498
hunglbe01,137,33,0.2408759124
hunnebi01,1664,452,0.2716346154
huntbe01,20,1,0.05
huntdi01,46,15,0.3260869565
huntebi01,7,1,0.1428571429
huntebi02,55,9,0.1636363636
huntebi03,1875,410,0.2186666667
huntebr01,1555,364,0.2340836013
huntebr02,3347,882,0.2635195698
huntebu01,17,5,0.2941176471
hunteca01,658,149,0.226443769
huntece01,38,4,0.1052631579
huntege01,123,28,0.2276422764
huntehe01,49,8,0.1632653061
huntele01,4,1,0.25
huntene01,209,53,0.2535885167
hunteri01,18,3,0.1666666667
hunteto01,8857,2452,0.2768431749
hunteto02,4,0,0
huntewi01,14,4,0.2857142857
huntjo01,22,4,0.1818181818
huntke01,782,177,0.226342711
huntke02,39,7,0.1794871795
huntra01,67,13,0.1940298507
huntro01,5235,1429,0.2729703916
huntzst01,636,131,0.2059748428
huntzwa01,36,6,0.1666666667
huppeda01,21,1,0.04761904762
hurdlcl01,1391,360,0.2588066139
hurdto01,29,8,0.275862069
hurledi01,7,0,0
hurleer01,2,1,0.5
hurleje01,92,20,0.2173913043
hurleje02,23,1,0.04347826087
hurstbr01,274,31,0.1131386861
hurstdo01,3275,976,0.2980152672
hurstji01,17,3,0.1764705882
hurstjo01,4,0,0
huskebu01,2078,555,0.2670837344
husonje01,1879,439,0.2336349122
hustaca01,22,3,0.1363636364
hustebi01,56,6,0.1071428571
hustibe01,183,33,0.1803278689
hustoha01,4,0,0
hustowa01,109,18,0.1651376147
hutchbi01,1350,291,0.2155555556
hutchch01,1,0,0
hutchdr01,11,3,0.2727272727
hutched01,17,1,0.05882352941
hutchfr01,650,171,0.2630769231
hutchir01,171,24,0.1403508772
hutchjo01,184,43,0.2336956522
hutchjo02,130,21,0.1615384615
hutsohe01,2,0,0
hutsoro01,8,4,0.5
huttoji01,97,17,0.175257732
huttoma01,23,7,0.3043478261
huttoto01,1655,410,0.247734139
hwangja01,52,8,0.1538461538
hyattha01,925,247,0.267027027
hydedi01,43,4,0.09302325581
hyersti01,230,50,0.2173913043
hyndmji01,4,0,0
hynespa01,257,60,0.233463035
hyzduad01,358,82,0.2290502793
iannech01,3419,788,0.2304767476
ibanera01,7471,2034,0.2722527105
iburgha01,87,12,0.1379310345
iglesjo01,2202,594,0.2697547684
iglesra01,45,4,0.08888888889
iguchta01,1841,494,0.268332428
ilslebl01,1,0,0
imlaydo01,3,0,0
incavpe01,4233,1043,0.2463973541
inciaen01,2723,786,0.2886522218
infanal01,55,6,0.1090909091
infanom01,5271,1427,0.2707266173
ingebr01,5014,1166,0.2325488632
ingerbo01,1,1,1
ingersc01,521,130,0.2495201536
inglejo01,808,229,0.2834158416
ingrach01,4,1,0.25
ingraga01,142,37,0.2605633803
ingrari01,31,6,0.1935483871
inksbe01,250,75,0.3
innisje01,9,0,0
iorgda01,1647,455,0.2762598664
iorgga01,2450,633,0.2583673469
iottha01,10,2,0.2
iottho01,23,3,0.1304347826
irabuhi01,28,3,0.1071428571
irelaha01,165,39,0.2363636364
irelati01,7,1,0.1428571429
iribahe01,72,19,0.2638888889
irvined01,3,2,0.6666666667
irvinmo01,2499,731,0.2925170068
irwinar01,3871,934,0.2412813227
irwinbi01,6,0,0
irwinch01,3685,986,0.2675712347
irwinjo01,1269,312,0.2458628842
irwinph01,1,0,0
irwinto01,9,1,0.1111111111
irwinwa01,1,0,0
isaleor01,5,2,0.4
isbelfr01,4219,1056,0.2502962787
ishiika01,164,18,0.1097560976
ishiktr01,944,241,0.2552966102
isrinja01,104,21,0.2019230769
iviemi01,2694,724,0.2687453601
iwakuhi01,11,0,0
iwamuak01,1545,413,0.2673139159
izquiha01,26,7,0.2692307692
izquiha02,2,0,0
izturce01,4350,1103,0.2535632184
izturma01,3013,810,0.2688350481
jablora01,2562,687,0.2681498829
jacklfr01,1344,327,0.2433035714
jacksal01,435,69,0.1586206897
jacksau01,4200,1145,0.2726190476
jacksbi01,123,17,0.1382113821
jacksbo01,2393,598,0.2498955286
jacksbr01,124,21,0.1693548387
jacksch01,4,1,0.25
jacksch02,122,29,0.237704918
jacksch03,156,34,0.2179487179
jacksco01,2184,591,0.2706043956
jacksda02,428,54,0.1261682243
jacksda03,2629,676,0.2571319893
jacksda04,2209,536,0.2426437302
jacksed01,294,49,0.1666666667
jacksge01,554,158,0.285198556
jacksgr01,236,32,0.1355932203
jackshe01,38,10,0.2631578947
jacksji01,1280,301,0.23515625
jacksjo01,4981,1772,0.3557518571
jacksjo02,21,3,0.1428571429
jackske01,16,4,0.25
jacksla01,1089,170,0.1561065197
jackslo01,47,10,0.2127659574
jackslu01,3,0,0
jacksmi01,7,1,0.1428571429
jacksmi02,28,5,0.1785714286
jacksra01,3203,835,0.2606931002
jacksre01,9864,2584,0.2619626926
jacksro01,474,116,0.2447257384
jacksro02,2986,774,0.259209645
jacksro03,31,6,0.1935483871
jacksry01,452,108,0.2389380531
jacksry02,33,2,0.06060606061
jackssa01,88,19,0.2159090909
jacksso01,3055,767,0.2510638298
jacksst01,1,0,0
jackstr01,6086,1768,0.2905027933
jacksza01,9,1,0.1111111111
jacobba01,5507,1714,0.3112402397
jacobbe01,205,24,0.1170731707
jacobbr01,4520,1220,0.2699115044
jacobbu01,6,0,0
jacobbu02,160,44,0.275
jacobel01,347,56,0.1613832853
jacobha01,164,30,0.1829268293
jacobja01,10,2,0.2
jacobla01,5,0,0
jacobme01,331,76,0.2296072508
jacobmi01,19,4,0.2105263158
jacobmi02,1949,493,0.2529502309
jacobot01,73,15,0.2054794521
jacobra01,2,0,0
jacobsp01,665,164,0.2466165414
jacobto01,1,0,0
jacomja01,23,1,0.04347826087
jacqupa01,1,0,0
jaeckja01,1,0,0
jaegech01,17,1,0.05882352941
jaegejo01,1,0,0
jahajo01,2775,730,0.2630630631
jahnar01,349,97,0.2779369628
jakubch01,5,2,0.4
jakucsi01,149,24,0.1610738255
jamesar01,40,9,0.225
jamesbe01,21,6,0.2857142857
jamesbe02,237,61,0.2573839662
jamesbi01,358,51,0.1424581006
jamesbi02,199,46,0.2311557789
jamesbo01,21,4,0.1904761905
jamesch01,1406,358,0.2546230441
jamesch02,3040,794,0.2611842105
jamesch03,97,8,0.0824742268
jamescl01,381,87,0.2283464567
jamesdi01,2708,781,0.2884047267
jamesje01,44,6,0.1363636364
jamesjo01,17,0,0
jamesle01,28,3,0.1071428571
jamesmi01,2,0,0
jamesri01,1,0,0
jamessk01,36,6,0.1666666667
jamiech01,6560,1990,0.3033536585
janesje01,82,8,0.09756097561
janispa01,1172,249,0.2124573379
jankotr01,847,205,0.2420306966
janowvi01,196,42,0.2142857143
janseda01,81,20,0.2469135802
janseke01,7,3,0.4285714286
jansela01,600,90,0.15
jansera01,5,4,0.8
janssca01,3,0,0
jantzhe01,119,22,0.1848739496
janvrha01,2221,515,0.2318775326
jaramja01,336,79,0.2351190476
jarvike01,188,30,0.1595744681
jarvipa01,405,49,0.1209876543
jarvira01,29,2,0.06896551724
jarviro01,50,8,0.16
jasojo01,2224,573,0.2576438849
jaspehi01,74,12,0.1621621622
jastela01,171,29,0.1695906433
jatapa01,74,17,0.2297297297
javeral01,380,52,0.1368421053
javieal01,24,5,0.2083333333
javieju01,5722,1469,0.2567284166
javiest01,5047,1358,0.2690707351
jayjo01,483,55,0.1138716356
jayjo02,3609,1030,0.2853976171
jeanete01,73,20,0.2739726027
jeffcge01,39,5,0.1282051282
jeffcha01,1963,487,0.2480896587
jeffcmi01,2,1,0.5
jeffegr01,5520,1593,0.2885869565
jeffeje01,1,0,0
jeffere01,2123,637,0.3000471032
jeffest01,832,180,0.2163461538
jeffrir01,495,116,0.2343434343
jeffrje01,2,0,0
jelicch01,11,1,0.09090909091
jelinfr01,8,1,0.125
jelksgr01,11,1,0.09090909091
jeltzst01,1749,367,0.209834191
jenkich01,2,0,0
jenkife01,896,148,0.1651785714
jenkige01,4700,1293,0.275106383
jenkija01,7,1,0.1428571429
jenkijo01,60,8,0.1333333333
jenkijo02,3,0,0
jenkito01,459,119,0.2592592593
jenkity01,13,0,0
jennial01,2,0,0
jennibi01,195,35,0.1794871795
jennida01,4,2,0.5
jennide01,2076,508,0.2447013487
jennido01,322,65,0.201863354
jennihu01,4895,1526,0.3117466803
jennija01,329,68,0.2066869301
jenniro01,213,52,0.2441314554
jenseja01,5236,1463,0.2794117647
jenseky01,31,6,0.1935483871
jensema01,343,63,0.1836734694
jensery01,74,10,0.1351351351
jensewi01,13,0,0
jensewo01,2720,774,0.2845588235
jestaga01,454,118,0.2599118943
jestevi01,19,4,0.2105263158
jeterde01,11195,3465,0.3095131755
jeterjo01,873,213,0.2439862543
jetersh01,18,2,0.1111111111
jethrsa01,1763,460,0.2609188883
jewetna01,8,1,0.125
jimenaj01,12,1,0.08333333333
jimence01,1,0,0
jimenda01,2159,568,0.2630847615
jimenel01,6,2,0.3333333333
jimenge01,17,1,0.05882352941
jimenho01,411,76,0.1849148418
jimenjo01,81,10,0.1234567901
jimenke01,5,0,0
jimenlu01,17,1,0.05882352941
jimenlu02,157,34,0.2165605096
jimenma01,1003,273,0.2721834497
jimenub01,291,34,0.116838488
jimerch01,9,4,0.4444444444
jodiebr01,4,0,0
johjike01,1609,431,0.2678682411
johnsab02,252,60,0.2380952381
johnsad01,2,0,0
johnsal01,4623,1331,0.2879082847
johnsal02,1,0,0
johnsar02,57,8,0.1403508772
johnsau01,28,4,0.1428571429
johnsba01,93,20,0.2150537634
johnsbe01,6,0,0
johnsbe02,222,51,0.2297297297
johnsbi01,636,168,0.2641509434
johnsbi02,124,23,0.185483871
johnsbi03,3253,882,0.2711343375
johnsbo01,6920,2051,0.2963872832
johnsbo02,2307,628,0.2722149978
johnsbo03,157,15,0.09554140127
johnsbo04,249,49,0.1967871486
johnsbr01,1415,351,0.2480565371
johnsbr02,6,1,0.1666666667
johnsca01,67,15,0.223880597
johnsch01,16,4,0.25
johnsch02,224,27,0.1205357143
johnsch03,6,0,0
johnsch04,3836,940,0.2450469239
johnsch05,2811,773,0.2749911064
johnscl01,3945,1016,0.2575411914
johnsco01,237,40,0.1687763713
johnsda01,320,75,0.234375
johnsda02,4797,1252,0.2609964561
johnsda06,1382,324,0.2344428365
johnsde01,5941,1447,0.24356169
johnsdi01,2992,751,0.2510026738
johnsdo01,3774,992,0.2628510864
johnsdo02,1935,528,0.2728682171
johnsdo03,155,9,0.05806451613
johnsdo04,3,2,0.6666666667
johnsea01,171,32,0.1871345029
johnsed01,13,3,0.2307692308
johnsel01,12,2,0.1666666667
johnsel02,749,161,0.214953271
johnser01,2619,697,0.2661321115
johnser02,100,18,0.18
johnser03,18,4,0.2222222222
johnser04,7,0,0
johnsfo01,5,0,0
johnsfr01,39,6,0.1538461538
johnsfr02,4,1,0.25
johnsfr03,436,92,0.2110091743
johnsga01,8,3,0.375
johnsgr01,117,22,0.188034188
johnsha01,376,81,0.2154255319
johnsho01,4940,1229,0.2487854251
johnsja01,4703,1254,0.266638316
johnsja02,32,3,0.09375
johnsje01,122,15,0.1229508197
johnsji01,5070,1493,0.2944773176
johnsji02,174,32,0.183908046
johnsji03,2,0,0
johnsji04,2,0,0
johnsjo01,16,3,0.1875
johnsjo02,380,85,0.2236842105
johnsjo03,20,7,0.35
johnsjo05,49,4,0.08163265306
johnsjo06,6,2,0.3333333333
johnsjo07,6,0,0
johnsjo08,4,0,0
johnsjo09,272,34,0.125
johnske01,89,19,0.2134831461
johnske02,534,61,0.1142322097
johnske04,4,2,0.5
johnske05,4543,1140,0.2509355052
johnskr01,3,0,0
johnsla01,26,5,0.1923076923
johnsla02,2631,755,0.2869631319
johnsla03,5379,1565,0.2909462725
johnslo01,2049,529,0.2581747194
johnsma01,988,229,0.2317813765
johnsma02,934,204,0.2184154176
johnsmi02,43,7,0.1627906977
johnsmi04,116,26,0.224137931
johnsni01,2698,723,0.2679762787
johnsol01,5,1,0.2
johnsot01,209,49,0.2344497608
johnspa01,199,55,0.2763819095
johnspe01,189,37,0.1957671958
johnspi01,1,0,0
johnsra01,144,18,0.125
johnsra02,1,0,0
johnsra03,254,62,0.2440944882
johnsra04,484,129,0.2665289256
johnsra05,625,78,0.1248
johnsre01,7,0,0
johnsre02,3630,1014,0.279338843
johnsro01,15,1,0.06666666667
johnsro02,4359,1292,0.2963982565
johnsro03,46,12,0.2608695652
johnsro04,70,12,0.1714285714
johnsro05,31,8,0.2580645161
johnsro06,3,1,0.3333333333
johnsro07,736,147,0.1997282609
johnsru01,836,221,0.264354067
johnssh01,10,0,0
johnssi01,709,87,0.1227080395
johnssp01,1324,400,0.3021148036
johnsst01,9,1,0.1111111111
johnssy01,702,127,0.1809116809
johnsti01,1269,283,0.2230102443
johnsto01,4,0,0
johnsto03,99,23,0.2323232323
johnsty01,1,0,0
johnsvi01,42,5,0.119047619
johnswa01,2324,547,0.2353700516
johnswa02,4,0,0
johnswa03,569,145,0.2548330404
johnsyo01,14,1,0.07142857143
johnto01,900,141,0.1566666667
joinero01,22,5,0.2272727273
jokiser01,3,0,0
jokst01,19,3,0.1578947368
jollesm01,1710,521,0.3046783626
jollyda01,48,14,0.2916666667
jones01,11,4,0.3636363636
jones02,17,5,0.2941176471
jones03,4,1,0.25
jonesad01,6524,1813,0.2778969957
jonesal01,79,13,0.164556962
jonesan01,7599,1933,0.2543755757
jonesba01,16,1,0.0625
jonesbi01,14,2,0.1428571429
jonesbi02,53,12,0.2264150943
jonesbi03,37,4,0.1081081081
jonesbo01,2990,791,0.264548495
jonesbo02,603,133,0.2205638474
jonesbo03,442,59,0.1334841629
jonesbo04,81,14,0.1728395062
jonesbr01,2,1,0.5
jonesbr02,148,38,0.2567567568
jonesbu01,18,4,0.2222222222
jonesch01,3738,1114,0.2980203317
jonesch02,90,16,0.1777777778
jonesch03,1799,420,0.233463035
jonesch04,26,5,0.1923076923
jonesch05,1021,257,0.2517140059
jonesch06,8984,2726,0.303428317
jonescl01,4263,1196,0.2805536008
jonescl02,137,34,0.2481751825
jonesco01,201,32,0.1592039801
jonesco02,65,17,0.2615384615
jonesda01,3774,1020,0.2702702703
jonesda02,3,1,0.3333333333
jonesda03,2329,548,0.2352941176
jonesda04,47,12,0.2553191489
jonesda05,58,10,0.1724137931
jonesda06,15,1,0.06666666667
jonesde01,42,5,0.119047619
jonesde02,49,14,0.2857142857
jonesdi01,10,2,0.2
jonesdo01,7,1,0.1428571429
jonesea01,10,2,0.2
jonesel01,8,1,0.125
jonesfi01,6747,1920,0.2845709204
jonesfr01,8,1,0.125
jonesga01,1,0,0
jonesga02,2924,734,0.2510259918
jonesgo01,67,8,0.1194029851
jonesha01,51,11,0.2156862745
joneshe01,127,28,0.2204724409
joneshe02,9,2,0.2222222222
jonesho01,2,0,0
jonesja01,279,71,0.2544802867
jonesja02,67,14,0.2089552239
jonesja03,790,181,0.2291139241
jonesja04,4594,1272,0.2768828907
jonesja05,107,23,0.214953271
jonesja06,341,81,0.2375366569
jonesja07,598,119,0.1989966555
jonesje02,44,10,0.2272727273
jonesji01,344,79,0.2296511628
jonesji02,193,32,0.1658031088
jonesjo01,7,1,0.1428571429
jonesjo02,10,2,0.2
joneske01,5,1,0.2
jonesly01,947,239,0.252375924
jonesma01,3091,778,0.2516984795
jonesma02,2,0,0
jonesmi01,9,4,0.4444444444
jonesmi03,13,4,0.3076923077
jonesni01,1381,369,0.2671976828
jonesod01,39,6,0.1538461538
jonesos01,327,69,0.2110091743
jonespe01,324,63,0.1944444444
jonesra01,599,79,0.1318864775
jonesre01,11,1,0.09090909091
jonesri02,33,6,0.1818181818
jonesro01,145,32,0.2206896552
jonesro02,239,65,0.2719665272
jonesru01,4415,1103,0.2498301246
jonesry01,158,29,0.1835443038
jonessa01,1243,245,0.1971037812
